zhan	1	旃	11
zhan	1	毡	40
zhan	1	氈	3
zhan	1	沾	103
zhan	1	瞻	55
zhan	1	詹	27
zhan	1	谵	2
zhan	1	邅	3
zhan	1	鱣	2
zhan	1	鳣	3
zhan	1	鹯	1
zhang	1	张	1075
zhang	1	彰	3
zhang	1	漳	1
zhang	1	獐	4
zhang	1	璋	5
zhang	1	章	446
zhang	1	粻	2
zhang	1	鄣	5
zhao	1	招	291
zhao	1	昭	67
zhao	1	朝	400
zhao	1	钊	1
zhe	1	折	272
zhe	1	遮	66
zhen	1	侦	5
zhen	1	斟	115
zhen	1	桢	1
zhen	1	榛	14
zhen	1	溱	11
zhen	1	珍	608
zhen	1	甄	124
zhen	1	真	1525
zhen	1	砧	7
zhen	1	祯	2
zhen	1	箴	5
zhen	1	胗	1
zhen	1	臻	11
zhen	1	蓁	7
zhen	1	贞	13
zhen	1	鍼	3
zhen	1	针	159
zheng	1	争	201
zheng	1	峥	2
zheng	1	崝	1
zheng	1	征	72
zheng	1	怔	132
zheng	1	烝	39
zheng	1	狰	16
zheng	1	睁	285
zheng	1	筝	23
zheng	1	蒸	32
zheng	1	钲	1
zheng	1	铮	1
zhi	1	之	5931
zhi	1	只	7407
zhi	1	吱	27
zhi	1	支	197
zhi	1	枝	177
zhi	1	汁	17
zhi	1	疷	1
zhi	1	知	5134
zhi	1	祗	14
zhi	1	稙	1
zhi	1	织	50
zhi	1	肢	38
zhi	1	脂	76
zhi	1	芝	5
zhi	1	蜘	2
zhi	1	鳷	1
zhong	1	中	4267
zhong	1	忠	127
zhong	1	盅	8
zhong	1	终	772
zhong	1	螽	11
zhong	1	衷	20
zhong	1	钟	264
zhong	1	锺	1
zhou	1	侜	3
zhou	1	周	886
zhou	1	啁	1
zhou	1	州	337
zhou	1	洲	34
zhou	1	盩	4
zhou	1	粥	50
zhou	1	舟	65
zhou	1	诌	22
zhou	1	輈	3
zhu	1	朱	256
zhu	1	株	36
zhu	1	猪	93
zhu	1	珠	246
zhu	1	蛛	5
zhu	1	诛	40
zhu	1	诸	208
zhu	1	铢	2
zhua	1	抓	275
zhua	1	挝	1
zhuan	1	专	111
zhuan	1	砖	10
zhuan	1	颛	1
zhuang	1	妆	105
zhuang	1	庄	387
zhuang	1	桩	9
zhuang	1	装	264
zhui	1	椎	3
zhui	1	追	214
zhui	1	锥	10
zhui	1	隹	2
zhui	1	骓	8
zhui	1	鵻	4
zhun	1	啍	4
zhun	1	窀	1
zhun	1	谆	17
zhuo	1	倬	6
zhuo	1	拙	22
zhuo	1	捉	177
zhuo	1	桌	304
zhuo	1	焯	1
zhuo	1	穱	1
zi	1	仔	93
zi	1	兹	31
zi	1	呲	2
zi	1	咨	22
zi	1	姿	73
zi	1	孳	1
zi	1	嵫	1
zi	1	淄	1
zi	1	滋	59
zi	1	粢	1
zi	1	缁	9
zi	1	菑	3
zi	1	訾	1
zi	1	资	80
zi	1	辎	1
zi	1	锱	2
zi	1	髭	1
zi	1	鼒	1
zi	1	龇	5
zong	1	宗	422
zong	1	棕	3
zong	1	综	2
zong	1	豵	6
zong	1	踪	79
zong	1	鬃	8
zong	1	鬷	4
zou	1	棸	1
zou	1	诹	2
zou	1	邹	26
zou	1	陬	2
zou	1	驺	5
zu	1	租	19
zu	1	菹	4
zu	1	蒩	1
zuan	1	钻	96
zun	1	噂	1
zun	1	尊	763
zun	1	樽	4
zun	1	遵	57
zun	1	鐏	1
zun	1	鳟	3
