pinyin	tone	word	count
a	1	啊	1144
a	1	腌	14
a	1	阿	103
ai	1	哀	172
ai	1	哎	23
ai	1	唉	36
ai	1	埃	32
ai	1	挨	97
ai	2	捱	24
ai	2	皑	16
ai	3	嗳	78
ai	3	矮	35
ai	3	蔼	13
ai	3	霭	8
ai	4	僾	1
ai	4	嫒	1
ai	4	暧	10
ai	4	爱	842
ai	4	碍	93
ai	4	艾	24
ai	4	薆	2
ai	4	隘	7
an	1	安	1234
an	1	庵	110
an	1	谙	8
an	1	鞍	10
an	1	鹌	4
an	3	俺	35
an	4	岸	104
an	4	按	216
an	4	晻	1
an	4	暗	440
an	4	案	145
an	4	黯	27
ang	1	肮	6
ang	2	昂	13
ang	4	盎	6
ao	1	凹	14
ao	1	熬	62
ao	2	嗷	10
ao	2	敖	17
ao	2	翱	18
ao	2	螯	4
ao	2	遨	6
ao	2	骜	1
ao	2	鳌	4
ao	3	媪	1
ao	3	拗	26
ao	3	袄	59
ao	4	傲	71
ao	4	坳	5
ao	4	奥	17
ao	4	懊	14
ao	4	鏊	3
ba	1	八	587
ba	1	叭	1
ba	1	吧	723
ba	1	巴	299
ba	1	扒	20
ba	1	疤	74
ba	1	笆	10
ba	1	芭	13
ba	1	豝	3
ba	2	拔	124
ba	2	茇	5
ba	2	跋	17
ba	2	軷	1
ba	2	魃	1
ba	3	把	2929
ba	3	靶	10
ba	4	坝	6
ba	4	灞	1
ba	4	爸	82
ba	4	罢	1695
ba	4	霸	60
ba	4	鲅	1
bai	1	掰	23
bai	2	白	3754
bai	3	摆	258
bai	3	柏	32
bai	3	百	835
bai	4	拜	505
bai	4	稗	1
bai	4	粺	1
bai	4	败	292
ban	1	扳	19
ban	1	搬	118
ban	1	斑	24
ban	1	班	161
ban	1	瘢	1
ban	1	癍	2
ban	1	般	742
ban	1	颁	3
ban	3	坂	1
ban	3	板	149
ban	3	版	16
ban	3	阪	9
ban	4	伴	144
ban	4	办	651
ban	4	半	1319
ban	4	扮	94
ban	4	拌	38
ban	4	瓣	56
ban	4	绊	45
bang	1	帮	289
bang	1	梆	8
bang	1	邦	58
bang	3	榜	23
bang	3	绑	76
bang	3	膀	49
bang	4	傍	24
bang	4	棒	116
bang	4	磅	2
bang	4	蚌	2
bang	4	谤	20
bao	1	剥	45
bao	1	包	473
bao	1	孢	1
bao	1	枹	2
bao	1	煲	4
bao	1	胞	21
bao	1	苞	26
bao	1	褒	8
bao	1	龅	1
bao	2	薄	246
bao	2	雹	3
bao	3	保	506
bao	3	堡	1
bao	3	宝	6554
bao	3	葆	1
bao	3	褓	3
bao	3	饱	72
bao	3	鸨	16
bao	4	报	515
bao	4	抱	575
bao	4	暴	99
bao	4	爆	57
bao	4	豹	36
bao	4	鲍	58
bei		呗	1
bei	1	卑	30
bei	1	悲	391
bei	1	杯	334
bei	1	碑	12
bei	1	陂	9
bei	3	北	279
bei	4	倍	94
bei	4	备	453
bei	4	悖	2
bei	4	惫	19
bei	4	焙	58
bei	4	狈	18
bei	4	背	468
bei	4	被	1849
bei	4	贝	43
bei	4	辈	247
bei	4	邶	3
ben	1	奔	281
ben	3	本	1240
ben	4	笨	67
beng	1	嘣	6
beng	1	崩	35
beng	1	祊	1
beng	1	绷	11
beng	2	甭	1
beng	3	琫	2
beng	3	菶	2
beng	4	蹦	34
beng	4	迸	17
bi	1	屄	1
bi	1	楅	1
bi	1	逼	211
bi	2	鼻	169
bi	3	俾	54
bi	3	匕	23
bi	3	妣	3
bi	3	彼	461
bi	3	比	1151
bi	3	笔	188
bi	3	粃	1
bi	3	鄙	32
bi	4	壁	146
bi	4	奰	1
bi	4	婢	29
bi	4	币	1
bi	4	庇	27
bi	4	弊	18
bi	4	弼	2
bi	4	必	974
bi	4	怭	2
bi	4	愎	1
bi	4	敝	20
bi	4	柲	1
bi	4	毕	421
bi	4	毖	6
bi	4	毙	7
bi	4	濞	1
bi	4	珌	1
bi	4	璧	9
bi	4	畀	10
bi	4	痹	10
bi	4	碧	85
bi	4	篦	11
bi	4	臂	114
bi	4	苾	3
bi	4	蔽	43
bi	4	薜	12
bi	4	裨	3
bi	4	觱	4
bi	4	诐	1
bi	4	贲	3
bi	4	跸	3
bi	4	辟	44
bi	4	避	170
bi	4	閟	5
bi	4	闭	198
bi	4	陛	45
bi	4	韠	2
bi	4	飶	1
bi	4	駜	11
bi	4	驆	1
bi	4	髲	1
bian	1	砭	1
bian	1	笾	12
bian	1	编	89
bian	1	萹	1
bian	1	蝙	3
bian	1	边	1766
bian	1	鞭	54
bian	1	鳊	7
bian	3	匾	53
bian	3	扁	21
bian	3	褊	3
bian	3	贬	12
bian	4	便	5104
bian	4	变	625
bian	4	弁	16
bian	4	徧	3
bian	4	汴	2
bian	4	辨	34
bian	4	辩	40
bian	4	辫	16
bian	4	遍	284
biao	1	儦	6
biao	1	彪	26
biao	1	标	44
biao	1	滮	1
biao	1	瀌	2
biao	1	熛	1
biao	1	猋	2
biao	1	镖	1
biao	1	镳	5
biao	1	飙	1
biao	1	飚	1
biao	3	婊	9
biao	3	表	244
biao	3	裱	4
biao	4	俵	1
biao	4	摽	8
bie	1	憋	14
bie	1	瘪	3
bie	1	鳖	9
bie	2	别	1906
bin	1	傧	4
bin	1	宾	62
bin	1	彬	13
bin	1	槟	7
bin	1	滨	4
bin	1	濒	1
bin	1	缤	13
bin	1	豳	6
bin	1	镔	3
bin	4	殡	40
bin	4	膑	1
bin	4	鬓	28
bing	1	兵	515
bing	1	冰	508
bing	1	掤	2
bing	3	丙	3
bing	3	怲	2
bing	3	柄	31
bing	3	炳	40
bing	3	禀	104
bing	3	秉	46
bing	3	鞞	2
bing	3	饼	43
bing	4	并	879
bing	4	摒	2
bing	4	病	757
bo		啵	2
bo	1	嶓	1
bo	1	拨	118
bo	1	播	15
bo	1	波	163
bo	1	玻	33
bo	1	钵	10
bo	1	饽	5
bo	2	伯	173
bo	2	勃	15
bo	2	博	45
bo	2	帛	12
bo	2	搏	19
bo	2	泊	91
bo	2	瓟	1
bo	2	礴	1
bo	2	箔	2
bo	2	簙	1
bo	2	脖	126
bo	2	膊	29
bo	2	襮	2
bo	2	钹	1
bo	2	镈	2
bo	2	驳	38
bo	2	鹁	3
bo	3	跛	9
bo	4	簸	21
bo	4	蘗	1
bu	1	晡	1
bu	1	逋	1
bu	1	餔	1
bu	3	卜	90
bu	3	哺	2
bu	3	捕	52
bu	3	补	154
bu	4	不	29164
bu	4	埠	1
bu	4	布	210
bu	4	怖	60
bu	4	步	675
bu	4	簿	6
bu	4	部	369
bu	4	钚	1
ca	1	嚓	5
ca	1	擦	133
cai	1	偲	2
cai	1	猜	186
cai	2	才	2511
cai	2	材	101
cai	2	裁	76
cai	2	财	86
cai	3	彩	341
cai	3	睬	13
cai	3	踩	60
cai	3	采	207
cai	4	菜	272
cai	4	蔡	97
can	1	参	176
can	1	餐	18
can	1	骖	13
can	2	惭	30
can	2	残	163
can	2	蚕	19
can	3	惨	111
can	3	憯	9
can	4	灿	23
can	4	璨	5
can	4	粲	17
cang	1	仓	53
cang	1	沧	35
cang	1	舱	14
cang	1	苍	223
cang	1	鸧	7
cang	2	藏	245
cao	1	操	129
cao	1	糙	6
cao	2	嘈	5
cao	2	曹	54
cao	2	槽	16
cao	2	漕	11
cao	3	慅	2
cao	3	懆	2
cao	3	草	478
ce	4	侧	82
ce	4	册	59
ce	4	厕	6
ce	4	恻	10
ce	4	测	51
ce	4	畟	2
ce	4	策	49
cen	2	岑	1
cen	2	涔	1
ceng	1	噌	1
ceng	2	层	206
ceng	4	蹭	44
cha	1	叉	50
cha	1	插	143
cha	1	杈	3
cha	2	察	130
cha	2	搽	2
cha	2	查	214
cha	2	槎	4
cha	2	檫	6
cha	2	猹	1
cha	2	碴	2
cha	2	茬	1
cha	2	茶	591
cha	4	侘	5
cha	4	刹	31
cha	4	姹	1
cha	4	岔	24
cha	4	差	433
cha	4	汊	3
cha	4	诧	65
chai	1	拆	46
chai	1	钗	1116
chai	2	侪	1
chai	2	柴	218
chai	2	豺	8
chai	3	茝	2
chai	4	瘥	1
chai	4	虿	2
chan	1	掺	11
chan	1	搀	90
chan	1	梴	1
chan	1	襜	1
chan	1	觇	1
chan	2	儃	3
chan	2	婵	8
chan	2	巉	1
chan	2	廛	2
chan	2	毚	1
chan	2	潺	9
chan	2	禅	71
chan	2	缠	171
chan	2	蝉	32
chan	2	蟾	122
chan	2	谗	27
chan	2	馋	13
chan	3	产	55
chan	3	幝	2
chan	3	谄	3
chan	3	铲	11
chan	3	阐	3
chan	4	忏	12
chan	4	羼	2
chan	4	颤	177
chang	1	娼	20
chang	1	昌	37
chang	1	猖	11
chang	1	菖	6
chang	1	阊	4
chang	2	偿	42
chang	2	场	504
chang	2	嫦	16
chang	2	尝	167
chang	2	常	897
chang	2	徜	3
chang	2	肠	78
chang	2	苌	6
chang	2	裳	211
chang	2	长	2051
chang	2	鲿	2
chang	3	厂	2
chang	3	惝	2
chang	3	敞	8
chang	3	氅	4
chang	4	倡	12
chang	4	唱	140
chang	4	怅	19
chang	4	畅	28
chang	4	韔	7
chang	4	鬯	6
chao	1	弨	3
chao	1	怊	4
chao	1	抄	107
chao	1	超	139
chao	1	钞	1
chao	2	嘲	35
chao	2	巢	32
chao	2	晁	201
chao	2	潮	29
chao	2	鼌	2
chao	3	吵	106
chao	3	炒	25
che	1	车	441
che	3	扯	177
che	4	坼	1
che	4	彻	52
che	4	掣	22
che	4	撤	31
che	4	澈	21
chen	1	嗔	34
chen	1	琛	3
chen	2	宸	2
chen	2	尘	172
chen	2	忱	3
chen	2	晨	47
chen	2	沉	298
chen	2	煁	1
chen	2	臣	115
chen	2	茞	6
chen	2	谌	2
chen	2	辰	126
chen	2	陈	123
chen	3	碜	1
chen	4	疢	1
chen	4	衬	33
chen	4	谶	4
chen	4	趁	222
cheng	1	撑	143
cheng	1	柽	1
cheng	1	瞠	5
cheng	1	称	337
cheng	1	蛏	1
cheng	1	赪	2
cheng	1	頳	1
cheng	2	丞	4
cheng	2	乘	163
cheng	2	呈	65
cheng	2	城	477
cheng	2	塍	1
cheng	2	惩	44
cheng	2	成	1716
cheng	2	承	230
cheng	2	橙	1
cheng	2	澄	13
cheng	2	珵	1
cheng	2	程	128
cheng	2	诚	68
cheng	2	酲	2
cheng	3	逞	24
cheng	3	骋	12
cheng	4	秤	7
chi	1	吃	2419
chi	1	哧	11
chi	1	嗤	26
chi	1	摛	1
chi	1	痴	198
chi	1	笞	3
chi	1	絺	6
chi	1	蚩	7
chi	1	螭	11
chi	1	鸱	12
chi	2	匙	25
chi	2	墀	5
chi	2	弛	5
chi	2	持	241
chi	2	池	262
chi	2	篪	3
chi	2	踟	4
chi	2	迟	226
chi	2	驰	68
chi	3	侈	4
chi	3	尺	63
chi	3	耻	46
chi	3	褫	1
chi	3	齿	86
chi	4	傺	5
chi	4	叱	5
chi	4	啻	3
chi	4	敕	6
chi	4	斥	47
chi	4	炽	8
chi	4	翅	39
chi	4	赤	125
chi	4	饬	11
chong	1	充	89
chong	1	冲	609
chong	1	忡	17
chong	1	憧	1
chong	1	罿	2
chong	1	舂	1
chong	1	艟	1
chong	2	崇	33
chong	2	虫	212
chong	3	宠	53
chou	1	䌷	1
chou	1	抽	201
chou	1	瘳	3
chou	2	仇	154
chou	2	俦	2
chou	2	帱	2
chou	2	惆	8
chou	2	愁	158
chou	2	畴	1
chou	2	稠	6
chou	2	筹	27
chou	2	绸	47
chou	2	裯	3
chou	2	踌	15
chou	2	酬	36
chou	2	雠	5
chou	3	丑	84
chou	3	瞅	64
chou	3	魗	2
chou	4	臭	57
chu	1	出	6672
chu	1	初	438
chu	1	樗	4
chu	2	刍	4
chu	2	厨	112
chu	2	橱	15
chu	2	篨	3
chu	2	蜍	1
chu	2	蹰	5
chu	2	躇	14
chu	2	鉏	1
chu	2	锄	31
chu	2	除	326
chu	2	雏	14
chu	3	处	1759
chu	3	杵	2
chu	3	楚	365
chu	3	础	2
chu	4	俶	4
chu	4	怵	7
chu	4	憷	1
chu	4	搐	18
chu	4	矗	9
chu	4	触	112
chu	4	黜	1
chuai	3	揣	38
chuai	4	踹	16
chuan	1	川	37
chuan	1	穿	511
chuan	2	传	627
chuan	2	椽	1
chuan	2	舡	12
chuan	2	船	227
chuan	2	遄	9
chuan	3	喘	95
chuan	3	舛	7
chuan	4	串	62
chuan	4	钏	109
chuang	1	疮	9
chuang	1	窗	218
chuang	2	幢	4
chuang	2	床	307
chuang	3	闯	49
chuang	4	创	26
chuang	4	怆	6
chui	1	吹	168
chui	1	炊	10
chui	2	倕	1
chui	2	垂	166
chui	2	捶	49
chui	2	槌	2
chui	2	锤	15
chun	1	春	1211
chun	1	椿	3
chun	1	輴	3
chun	2	唇	186
chun	2	淳	1
chun	2	漘	4
chun	2	犉	2
chun	2	纯	71
chun	2	莼	2
chun	2	蓴	1
chun	2	醇	4
chun	2	錞	2
chun	2	鹑	15
chun	3	蠢	41
chuo	1	戳	73
chuo	1	逴	4
chuo	4	啜	8
chuo	4	惙	4
chuo	4	歠	1
chuo	4	绰	41
chuo	4	辍	2
chuo	4	龊	7
ci	1	玼	3
ci	1	疵	4
ci	2	慈	83
ci	2	瓷	16
ci	2	磁	8
ci	2	祠	33
ci	2	茨	11
ci	2	薋	2
ci	2	词	243
ci	2	辞	287
ci	2	雌	19
ci	3	佌	2
ci	3	此	2760
ci	3	泚	2
ci	4	佽	4
ci	4	刺	202
ci	4	次	1311
ci	4	赐	76
cong	1	匆	67
cong	1	枞	1
cong	1	聪	88
cong	1	葱	18
cong	1	骢	1
cong	2	丛	43
cong	2	从	2163
cong	2	潀	1
cong	2	琮	9
cou	4	凑	101
cou	4	腠	1
cou	4	辏	2
cu	1	粗	107
cu	2	徂	32
cu	2	殂	1
cu	4	促	81
cu	4	猝	3
cu	4	簇	38
cu	4	踧	2
cu	4	蹙	14
cu	4	蹴	1
cu	4	醋	37
cuan	1	撺	10
cuan	1	蹿	12
cuan	2	巑	2
cuan	4	爨	3
cuan	4	窜	32
cui	1	催	149
cui	1	崔	34
cui	1	摧	24
cui	3	漼	2
cui	3	璀	18
cui	4	啐	61
cui	4	悴	17
cui	4	毳	5
cui	4	瘁	12
cui	4	粹	9
cui	4	翠	189
cui	4	脆	59
cui	4	萃	8
cun	1	村	339
cun	1	皴	1
cun	2	存	153
cun	3	忖	50
cun	4	寸	88
cuo	1	搓	25
cuo	1	撮	14
cuo	1	瑳	5
cuo	1	磋	8
cuo	2	鹾	2
cuo	4	厝	2
cuo	4	挫	14
cuo	4	措	60
cuo	4	锉	1
cuo	4	错	576
da	1	哒	15
da	1	搭	110
da	1	耷	4
da	1	褡	2
da	2	怛	8
da	2	瘩	19
da	2	答	683
da	2	跶	2
da	2	达	216
da	2	靼	1
da	3	打	2794
da	4	大	7389
dai	1	呆	382
dai	3	歹	134
dai	4	代	352
dai	4	带	1418
dai	4	待	601
dai	4	怠	27
dai	4	戴	331
dai	4	曃	1
dai	4	殆	19
dai	4	玳	1
dai	4	袋	120
dai	4	贷	3
dai	4	軑	1
dai	4	迨	10
dai	4	逮	6
dai	4	黛	1381
dan	1	丹	90
dan	1	单	451
dan	1	担	269
dan	1	殚	5
dan	1	眈	2
dan	1	箪	1
dan	1	耽	75
dan	1	郸	3
dan	1	酖	1
dan	3	亶	8
dan	3	掸	14
dan	3	紞	2
dan	3	胆	142
dan	4	但	977
dan	4	僤	1
dan	4	啖	4
dan	4	啗	1
dan	4	弹	136
dan	4	惮	28
dan	4	憺	6
dan	4	旦	106
dan	4	淡	272
dan	4	澹	6
dan	4	瘅	1
dan	4	萏	2
dan	4	蛋	44
dan	4	訑	1
dan	4	诞	30
dan	4	餤	1
dan	4	髧	3
dan	4	黮	2
dang	1	当	1704
dang	1	珰	1
dang	1	筜	1
dang	1	裆	2
dang	1	铛	23
dang	3	党	13
dang	3	挡	101
dang	4	宕	1
dang	4	档	8
dang	4	砀	5
dang	4	荡	214
dao	1	刀	437
dao	1	忉	12
dao	3	倒	2009
dao	3	导	128
dao	3	岛	68
dao	3	捣	27
dao	3	祷	14
dao	3	蹈	21
dao	4	到	6482
dao	4	悼	19
dao	4	盗	124
dao	4	稻	46
dao	4	纛	2
dao	4	翿	4
dao	4	道	13873
de	2	得	6762
de	2	德	241
de	2	锝	1
deng	1	噔	6
deng	1	灯	337
deng	1	登	191
deng	1	蹬	25
deng	3	戥	6
deng	3	等	2659
deng	4	凳	20
deng	4	瞪	101
deng	4	磴	1
deng	4	邓	33
deng	4	镫	7
di	1	低	450
di	1	堤	17
di	1	氐	2
di	1	滴	203
di	1	羝	1
di	2	嘀	9
di	2	嫡	10
di	2	敌	154
di	2	涤	10
di	2	狄	9
di	2	的	36415
di	2	笛	31
di	2	翟	7
di	2	荻	7
di	2	觌	2
di	2	蹢	1
di	2	迪	3
di	2	髢	2
di	3	厎	2
di	3	坻	3
di	3	底	806
di	3	抵	72
di	3	柢	3
di	3	砥	3
di	3	诋	1
di	3	軧	2
di	3	邸	6
di	3	阺	1
di	4	地	1997
di	4	娣	6
di	4	帝	187
di	4	弟	1268
di	4	杕	14
di	4	棣	17
di	4	睇	5
di	4	祶	1
di	4	第	1038
di	4	缔	1
di	4	蒂	12
di	4	蝃	4
di	4	谛	2
di	4	递	228
dia	3	嗲	2
dian	1	巅	22
dian	1	掂	9
dian	1	滇	1
dian	1	瘨	2
dian	1	癫	17
dian	1	颠	89
dian	3	典	78
dian	3	点	2080
dian	3	踮	4
dian	4	垫	25
dian	4	奠	23
dian	4	店	238
dian	4	惦	30
dian	4	殿	452
dian	4	淀	2
dian	4	玷	15
dian	4	电	169
dian	4	甸	20
dian	4	簟	8
dian	4	钿	1
dian	4	阽	1
dian	4	靛	5
dian	4	驔	1
diao	1	凋	9
diao	1	刁	27
diao	1	叼	3
diao	1	彫	1
diao	1	貂	12
diao	1	雕	61
diao	4	吊	125
diao	4	掉	324
diao	4	钓	62
diao	4	铞	4
diao	4	铫	2
die	1	爹	178
die	1	跌	59
die	2	叠	60
die	2	咥	2
die	2	喋	2
die	2	垤	3
die	2	牒	6
die	2	瓞	2
die	2	碟	41
die	2	耋	3
die	2	蝶	36
die	2	蹀	2
die	2	迭	26
die	2	鲽	1
ding	1	丁	84
ding	1	仃	4
ding	1	叮	46
ding	1	玎	1
ding	1	疔	3
ding	1	盯	27
ding	1	钉	133
ding	3	顶	188
ding	3	鼎	159
ding	4	定	1452
ding	4	订	8
ding	4	锭	20
diu	1	丢	227
dong	1	东	2280
dong	1	冬	74
dong	1	咚	28
dong	1	涷	1
dong	1	蝀	4
dong	3	懂	244
dong	3	董	59
dong	4	冻	68
dong	4	动	1357
dong	4	恫	3
dong	4	栋	8
dong	4	洞	244
dou	1	兜	33
dou	3	抖	203
dou	3	斗	461
dou	3	蚪	2
dou	3	陡	51
dou	4	痘	3
dou	4	窦	3
dou	4	豆	66
dou	4	逗	31
du	1	嘟	71
du	1	督	13
du	1	都	5938
du	1	阇	2
du	2	毒	282
du	2	渎	14
du	2	牍	2
du	2	独	403
du	2	读	162
du	3	堵	44
du	3	睹	18
du	3	笃	19
du	3	赌	227
du	4	妒	52
du	4	度	342
du	4	杜	86
du	4	渡	58
du	4	肚	131
du	4	芏	1
du	4	蠹	7
du	4	镀	2
duan	1	端	354
duan	3	短	215
duan	4	断	596
duan	4	段	161
duan	4	煅	1
duan	4	缎	72
duan	4	锻	11
dui	1	堆	109
dui	4	兑	14
dui	4	对	1831
dui	4	怼	1
dui	4	憞	1
dui	4	碓	1
dui	4	祋	2
dui	4	队	88
dun	1	墩	8
dun	1	敦	16
dun	1	蹲	64
dun	3	盹	18
dun	3	趸	3
dun	4	沌	18
dun	4	炖	7
dun	4	盾	26
dun	4	遁	21
dun	4	钝	24
dun	4	顿	371
duo	1	咄	9
duo	1	哆	20
duo	1	多	3212
duo	1	掇	17
duo	2	夺	219
duo	2	踱	14
duo	2	铎	1
duo	3	垛	1
duo	3	朵	154
duo	3	躲	216
duo	4	剁	15
duo	4	堕	33
duo	4	惰	9
duo	4	舵	2
duo	4	跺	37
e	1	婀	2
e	1	屙	1
e	2	俄	5
e	2	吪	4
e	2	娥	25
e	2	峨	18
e	2	莪	12
e	2	蛾	10
e	2	讹	24
e	2	额	118
e	2	鹅	32
e	4	厄	4
e	4	呃	23
e	4	咢	1
e	4	噩	16
e	4	恶	220
e	4	愕	14
e	4	扼	1
e	4	萼	2
e	4	轭	1
e	4	遌	1
e	4	遏	12
e	4	鄂	3
e	4	阨	1
e	4	颚	2
e	4	饿	141
e	4	鹗	1
ei	1	诶	3
ei	4	欸	1
en	1	恩	452
en	4	摁	2
er	2	儿	6478
er	2	而	2774
er	2	胹	1
er	3	尔	298
er	3	洱	1
er	3	珥	1
er	3	耳	330
er	3	薾	1
er	3	迩	14
er	3	铒	1
er	3	饵	9
er	3	駬	1
er	4	二	4001
er	4	贰	6
fa	1	发	2205
fa	2	乏	77
fa	2	伐	75
fa	2	筏	10
fa	2	罚	193
fa	2	茷	2
fa	3	法	1261
fa	4	珐	4
fa	4	髪	5
fan	1	帆	9
fan	1	幡	18
fan	1	番	198
fan	1	翻	395
fan	1	藩	19
fan	2	凡	341
fan	2	樊	20
fan	2	烦	277
fan	2	燔	7
fan	2	矾	7
fan	2	繁	65
fan	2	蕃	6
fan	2	薠	3
fan	2	蘩	9
fan	3	反	726
fan	3	返	39
fan	4	梵	20
fan	4	汎	13
fan	4	泛	40
fan	4	犯	231
fan	4	范	32
fan	4	贩	34
fan	4	饭	662
fang	1	坊	58
fang	1	方	2720
fang	1	枋	1
fang	1	芳	332
fang	2	妨	106
fang	2	房	1338
fang	2	肪	1
fang	2	防	215
fang	2	鲂	14
fang	3	仿	367
fang	3	纺	11
fang	3	舫	3
fang	3	访	58
fang	4	放	1586
fei	1	妃	183
fei	1	扉	1
fei	1	绯	24
fei	1	菲	19
fei	1	霏	8
fei	1	非	558
fei	1	飞	927
fei	1	騑	9
fei	2	肥	66
fei	2	腓	4
fei	3	匪	112
fei	3	悱	3
fei	3	斐	2
fei	3	榧	1
fei	3	翡	12
fei	3	诽	21
fei	4	吠	4
fei	4	废	81
fei	4	沸	25
fei	4	痱	1
fei	4	肺	53
fei	4	芾	14
fei	4	费	187
fei	4	陫	1
fen	1	分	1554
fen	1	吩	227
fen	1	氛	11
fen	1	纷	179
fen	1	芬	15
fen	1	雰	5
fen	1	餴	1
fen	2	坟	48
fen	2	幩	2
fen	2	枌	4
fen	2	汾	8
fen	2	濆	1
fen	2	焚	86
fen	2	蕡	4
fen	3	粉	192
fen	4	份	82
fen	4	奋	96
fen	4	忿	27
fen	4	愤	76
fen	4	粪	15
feng	1	丰	135
feng	1	封	395
feng	1	峰	49
feng	1	枫	5
feng	1	疯	159
feng	1	葑	7
feng	1	蜂	41
feng	1	锋	41
feng	1	风	1558
feng	2	冯	106
feng	2	缝	71
feng	2	逢	102
feng	3	唪	4
feng	3	讽	28
feng	4	俸	6
feng	4	凤	1991
feng	4	奉	169
fo	2	佛	561
fou	2	紑	1
fou	3	否	110
fou	3	缶	2
fu	1	夫	2153
fu	1	孵	4
fu	1	敷	35
fu	1	肤	48
fu	1	趺	1
fu	1	麸	1
fu	2	伏	371
fu	2	俘	12
fu	2	凫	17
fu	2	匐	11
fu	2	孚	3
fu	2	幅	25
fu	2	弗	46
fu	2	扶	264
fu	2	拂	62
fu	2	服	624
fu	2	泭	1
fu	2	浮	211
fu	2	福	333
fu	2	符	62
fu	2	箙	1
fu	2	绋	1
fu	2	罘	2
fu	2	罦	3
fu	2	芙	37
fu	2	芣	10
fu	2	茀	12
fu	2	茯	17
fu	2	葍	1
fu	2	蜉	7
fu	2	蝠	4
fu	2	袚	1
fu	2	袱	60
fu	2	辐	9
fu	2	黻	4
fu	3	俯	111
fu	3	府	908
fu	3	抚	147
fu	3	拊	3
fu	3	斧	84
fu	3	甫	36
fu	3	脯	14
fu	3	腐	62
fu	3	腑	9
fu	3	辅	20
fu	3	釜	7
fu	3	黼	4
fu	4	付	116
fu	4	傅	725
fu	4	副	137
fu	4	咐	295
fu	4	复	576
fu	4	妇	565
fu	4	富	129
fu	4	父	1287
fu	4	缚	37
fu	4	腹	89
fu	4	蝮	2
fu	4	覆	116
fu	4	讣	1
fu	4	负	296
fu	4	赋	64
fu	4	赴	47
fu	4	阜	18
fu	4	附	78
fu	4	馥	5
fu	4	驸	4
fu	4	鲋	1
ga	1	嘎	10
ga	4	尬	21
gai	1	该	914
gai	3	改	250
gai	4	丐	14
gai	4	概	300
gai	4	溉	12
gai	4	盖	367
gan	1	尴	21
gan	1	干	918
gan	1	杆	34
gan	1	漧	1
gan	1	玕	1
gan	1	甘	118
gan	1	矸	1
gan	1	竿	48
gan	1	肝	68
gan	3	感	749
gan	3	擀	1
gan	3	敢	1187
gan	3	橄	2
gan	3	赶	878
gang	1	冈	67
gang	1	刚	747
gang	1	纲	30
gang	1	缸	18
gang	1	罡	6
gang	1	肛	1
gang	1	钢	23
gang	3	岗	2
gang	3	港	15
gang	4	杠	9
gao	1	槔	2
gao	1	櫜	2
gao	1	皋	13
gao	1	篙	12
gao	1	糕	41
gao	1	羔	40
gao	1	膏	53
gao	1	高	1190
gao	1	鼛	2
gao	3	搞	42
gao	3	杲	6
gao	3	槁	9
gao	3	稿	25
gao	3	缟	10
gao	3	镐	7
gao	4	告	1130
gao	4	诰	25
ge	1	割	100
ge	1	哥	1320
ge	1	戈	24
ge	1	搁	99
ge	1	歌	137
ge	1	疙	19
ge	1	胳	24
ge	1	鸽	3
ge	2	嗝	4
ge	2	格	150
ge	2	膈	4
ge	2	葛	65
ge	2	蛤	5
ge	2	阁	250
ge	2	隔	185
ge	2	革	39
ge	2	韐	1
ge	2	骼	3
ge	3	哿	2
ge	4	个	10041
ge	4	各	915
ge	4	虼	1
gei	3	给	2153
gen	1	根	473
gen	1	跟	1486
gen	4	亘	10
gen	4	艮	1
geng	1	庚	28
geng	1	更	1597
geng	1	羹	43
geng	1	耕	10
geng	3	哽	28
geng	3	埂	15
geng	3	梗	8
geng	3	耿	37
gong	1	供	155
gong	1	公	984
gong	1	功	277
gong	1	宫	388
gong	1	工	213
gong	1	弓	76
gong	1	恭	121
gong	1	攻	187
gong	1	肱	1
gong	1	蚣	2
gong	1	觥	9
gong	1	躬	50
gong	1	龚	3
gong	3	巩	1
gong	3	拱	22
gong	3	汞	1
gong	3	珙	1
gong	4	共	239
gong	4	贡	13
gou	1	佝	2
gou	1	勾	158
gou	1	沟	17
gou	1	篝	5
gou	1	钩	60
gou	3	狗	127
gou	3	笱	10
gou	3	耇	4
gou	3	苟	31
gou	4	冓	10
gou	4	垢	7
gou	4	够	358
gou	4	媾	3
gou	4	构	8
gou	4	觏	17
gou	4	诟	7
gou	4	购	3
gou	4	遘	2
gou	4	雊	1
gu	1	估	32
gu	1	咕	82
gu	1	姑	1427
gu	1	孤	143
gu	1	沽	7
gu	1	箍	12
gu	1	罛	2
gu	1	菇	13
gu	1	菰	1
gu	1	觚	2
gu	1	辜	70
gu	1	酤	4
gu	1	鸪	2
gu	3	古	526
gu	3	嘏	5
gu	3	榖	17
gu	3	毂	5
gu	3	汩	9
gu	3	淈	1
gu	3	盬	15
gu	3	瞽	7
gu	3	罟	3
gu	3	羖	1
gu	3	股	136
gu	3	蛊	8
gu	3	谷	120
gu	3	贾	5203
gu	3	骨	5435
gu	3	鹘	1
gu	3	鼓	215
gu	4	固	154
gu	4	故	702
gu	4	梏	1
gu	4	锢	15
gu	4	雇	34
gu	4	顾	547
gua	1	刮	38
gua	1	呱	18
gua	1	栝	1
gua	1	瓜	85
gua	1	騧	2
gua	1	鸹	9
gua	3	剐	17
gua	3	寡	57
gua	4	卦	50
